loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.8141602277755737,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8750000596046448,0.2666984498500824
0.6599997282028198,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8684210181236267,0.19476285576820374
0.7484134435653687,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.877193033695221,0.271411657333374
0.6825140714645386,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8771929740905762,0.21267220377922058
0.8338800072669983,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.861842155456543,0.16122618317604065
0.9125171899795532,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8574561476707458,0.15649071335792542
0.8192132115364075,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.877193033695221,0.271411657333374
0.806405782699585,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.872806966304779,0.20252707600593567
0.5793411731719971,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.877193033695221,0.21267220377922058
0.8725707530975342,3.0,23.0,53.0,0.0,0.7088607549667358,0.11538461595773697,1.0,0.8706141114234924,0.25914525985717773
0.8200694918632507,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8552632331848145,0.17955192923545837
0.8905656337738037,3.0,23.0,53.0,0.0,0.7088607549667358,0.11538461595773697,1.0,0.8245614171028137,0.12222740054130554
0.9924208521842957,3.0,23.0,53.0,0.0,0.7088607549667358,0.11538461595773697,1.0,0.861842155456543,0.1858653724193573
0.819074809551239,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8684210777282715,0.19476285576820374
0.6632922887802124,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.875,0.20702925324440002
0.7434200048446655,3.0,23.0,53.0,0.0,0.7088607549667358,0.11538461595773697,1.0,0.872806966304779,0.20252707600593567
0.8433529734611511,3.0,22.0,54.0,0.0,0.7215189933776855,0.11999999731779099,1.0,0.8640351295471191,0.18862846493721008
0.8819916844367981,3.0,24.0,52.0,0.0,0.6962025165557861,0.1111111119389534,1.0,0.8574561476707458,0.1812852919101715
0.8477548360824585,3.0,24.0,52.0,0.0,0.6962025165557861,0.1111111119389534,1.0,0.8421053290367126,0.17046424746513367
0.9002405405044556,3.0,23.0,53.0,0.0,0.7088607549667358,0.11538461595773697,1.0,0.8355264067649841,0.14124128222465515
