loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.44837242364883423,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9734042882919312,0.375
0.49169203639030457,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9734042286872864,0.375
0.5577624440193176,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9680851101875305,0.3333333432674408
0.5658252239227295,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9680851101875305,0.3333333432674408
0.5586153864860535,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9680851101875305,0.3333333432674408
0.54136061668396,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9734042882919312,0.375
0.5432873964309692,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9734042882919312,0.375
0.5597440600395203,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9680851101875305,0.3333333432674408
0.5453418493270874,3.0,8.0,86.0,0.0,0.9175257682800293,0.27272728085517883,1.0,0.9734042882919312,0.375
0.5276972651481628,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9734042882919312,0.375
0.506504476070404,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9734042882919312,0.375
0.5483714938163757,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
0.5517021417617798,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
0.5636617541313171,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
0.5666223168373108,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
0.5984735488891602,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9627659916877747,0.30000001192092896
0.5936099290847778,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9627659916877747,0.30000001192092896
0.5806202292442322,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
0.583808958530426,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
0.566887378692627,3.0,7.0,87.0,0.0,0.9278350472450256,0.30000001192092896,1.0,0.9680851101875305,0.3333333432674408
