loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.797674834728241,3.0,78.0,12.0,0.0,0.16129031777381897,0.03703703731298447,1.0,0.9296296834945679,0.20699124038219452
0.7490090131759644,3.0,62.0,28.0,0.0,0.3333333432674408,0.04615384712815285,1.0,0.9166666269302368,0.1969740092754364
0.6966068148612976,3.0,52.0,38.0,0.0,0.44086021184921265,0.05454545468091965,1.0,0.894444465637207,0.1355714648962021
0.6548457741737366,3.0,47.0,43.0,0.0,0.49462366104125977,0.05999999865889549,1.0,0.8537036776542664,0.09889231622219086
0.6218178272247314,3.0,43.0,47.0,0.0,0.5376344323158264,0.06521739065647125,1.0,0.8240740895271301,0.08102252334356308
0.6026110649108887,3.0,42.0,48.0,0.0,0.5483871102333069,0.06666667014360428,1.0,0.7574074268341064,0.058704111725091934
0.5899351239204407,3.0,42.0,48.0,0.0,0.5483871102333069,0.06666667014360428,1.0,0.703703761100769,0.04961676895618439
0.5894355177879333,3.0,42.0,48.0,0.0,0.5483871102333069,0.06666667014360428,1.0,0.6851851940155029,0.04779509827494621
0.5982146859169006,3.0,43.0,47.0,0.0,0.5376344323158264,0.06521739065647125,1.0,0.6629629731178284,0.04539169743657112
0.6352102756500244,3.0,37.0,53.0,0.0,0.602150559425354,0.07500000298023224,1.0,0.6537036895751953,0.044231265783309937
0.8698994517326355,2.0,38.0,52.0,1.0,0.5806451439857483,0.05000000074505806,0.6666666865348816,0.5962963104248047,0.03818761929869652
0.9743025302886963,2.0,39.0,51.0,1.0,0.5698924660682678,0.04878048598766327,0.6666666865348816,0.5870370268821716,0.03726164251565933
1.1059759855270386,3.0,43.0,47.0,0.0,0.5376344323158264,0.06521739065647125,1.0,0.5703704357147217,0.03589951992034912
1.1109092235565186,3.0,43.0,47.0,0.0,0.5376344323158264,0.06521739065647125,1.0,0.5666667222976685,0.03548739477992058
1.1688895225524902,3.0,43.0,47.0,0.0,0.5376344323158264,0.06521739065647125,1.0,0.5592593550682068,0.03487996384501457
1.1768110990524292,2.0,42.0,48.0,1.0,0.5376344323158264,0.04545454680919647,0.6666666865348816,0.559259295463562,0.03487996384501457
1.0930379629135132,1.0,38.0,52.0,2.0,0.5698924660682678,0.025641025975346565,0.3333333432674408,0.5722222328186035,0.03554052859544754
1.2567042112350464,0.0,36.0,54.0,3.0,0.5806451439857483,0.0,0.0,0.5518518686294556,0.034204065799713135
1.2278910875320435,0.0,34.0,56.0,3.0,0.602150559425354,0.0,0.0,0.5537036657333374,0.034244902431964874
1.2173371315002441,0.0,33.0,57.0,3.0,0.6129032373428345,0.0,0.0,0.5537036657333374,0.034244902431964874
