loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.5853023529052734,3.0,13.0,83.0,0.0,0.868686854839325,0.1875,1.0,0.9392361044883728,0.1830010861158371
0.5878826975822449,3.0,13.0,83.0,0.0,0.868686854839325,0.1875,1.0,0.9392361640930176,0.1830010861158371
0.6036372184753418,3.0,15.0,81.0,0.0,0.8484848737716675,0.1666666716337204,1.0,0.9375000596046448,0.17953801155090332
0.5414711236953735,3.0,23.0,73.0,0.0,0.7676767706871033,0.11538461595773697,1.0,0.9565972089767456,0.23780852556228638
0.5873929262161255,3.0,13.0,83.0,0.0,0.868686854839325,0.1875,1.0,0.9340277314186096,0.17490726709365845
0.5625923871994019,3.0,19.0,77.0,0.0,0.808080792427063,0.13636364042758942,1.0,0.9531249403953552,0.23536773025989532
0.5524992346763611,3.0,13.0,83.0,0.0,0.868686854839325,0.1875,1.0,0.939236044883728,0.18527410924434662
0.557235836982727,3.0,20.0,76.0,0.0,0.7979797720909119,0.1304347813129425,1.0,0.9565972089767456,0.24698254466056824
0.5857684016227722,3.0,12.0,84.0,0.0,0.8787878751754761,0.20000000298023224,1.0,0.9340277910232544,0.17490726709365845
0.5881490707397461,3.0,13.0,83.0,0.0,0.868686854839325,0.1875,1.0,0.939236044883728,0.1834191083908081
0.5371755957603455,3.0,21.0,75.0,0.0,0.7878788113594055,0.125,1.0,0.9565972089767456,0.23780852556228638
0.59718918800354,3.0,12.0,84.0,0.0,0.8787878751754761,0.20000000298023224,1.0,0.9375,0.17953801155090332
0.5368390679359436,3.0,22.0,74.0,0.0,0.7777777910232544,0.11999999731779099,1.0,0.961805522441864,0.28018975257873535
0.5899820327758789,3.0,15.0,81.0,0.0,0.8484848737716675,0.1666666716337204,1.0,0.9340277314186096,0.17490726709365845
0.5921950340270996,3.0,14.0,82.0,0.0,0.8585858345031738,0.1764705926179886,1.0,0.939236044883728,0.1830010861158371
0.582362174987793,3.0,12.0,84.0,0.0,0.8787878751754761,0.20000000298023224,1.0,0.9340277910232544,0.17490726709365845
0.555354118347168,3.0,13.0,83.0,0.0,0.868686854839325,0.1875,1.0,0.9409721493721008,0.18977627158164978
0.5678901672363281,3.0,21.0,75.0,0.0,0.7878788113594055,0.125,1.0,0.9513888359069824,0.2185044288635254
0.6041911244392395,3.0,15.0,81.0,0.0,0.8484848737716675,0.1666666716337204,1.0,0.9357638359069824,0.17521987855434418
0.6034867167472839,3.0,17.0,79.0,0.0,0.8282828330993652,0.15000000596046448,1.0,0.9392361044883728,0.1830010861158371
