loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.625841498374939,3.0,8.0,78.0,0.0,0.9101123809814453,0.27272728085517883,1.0,0.9612403512001038,0.3012571334838867
0.9631316065788269,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303379058838,0.375
0.9119229316711426,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303975105286,0.375
0.5369692444801331,3.0,8.0,78.0,0.0,0.9101123809814453,0.27272728085517883,1.0,0.968992292881012,0.3500213623046875
0.6472092270851135,3.0,8.0,78.0,0.0,0.9101123809814453,0.27272728085517883,1.0,0.9612403512001038,0.3012571334838867
0.7387746572494507,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303379058838,0.375
0.9328738451004028,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303975105286,0.375
0.7312594652175903,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303379058838,0.375
0.9836565256118774,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303975105286,0.375
0.6734194159507751,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9767443537712097,0.4285714328289032
1.062942624092102,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9651162624359131,0.3333333432674408
0.8093029260635376,3.0,8.0,78.0,0.0,0.9101123809814453,0.27272728085517883,1.0,0.970930278301239,0.375
0.7803840041160583,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.970930278301239,0.375
0.8154030442237854,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.970930278301239,0.375
0.9027174115180969,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303379058838,0.375
0.8404210805892944,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303975105286,0.375
0.6054941415786743,3.0,8.0,78.0,0.0,0.9101123809814453,0.27272728085517883,1.0,0.9612403512001038,0.3012571334838867
1.114922046661377,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9651164412498474,0.3333333432674408
0.8928307294845581,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303975105286,0.375
0.9053128957748413,3.0,9.0,77.0,0.0,0.898876428604126,0.25,1.0,0.9709303975105286,0.375
