loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.5566539168357849,0.0,13.0,66.0,3.0,0.8048780560493469,0.0,0.0,0.24472574889659882,0.024228248745203018
1.5453243255615234,0.0,7.0,72.0,3.0,0.8780487775802612,0.0,0.0,0.40506330132484436,0.027747802436351776
0.886817216873169,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.2531645596027374,0.022885560989379883
0.9107536673545837,0.0,8.0,71.0,3.0,0.8658536672592163,0.0,0.0,0.28270041942596436,0.023722495883703232
0.9516377449035645,0.0,8.0,71.0,3.0,0.8658536672592163,0.0,0.0,0.24050632119178772,0.022452645003795624
0.9965503811836243,0.0,8.0,71.0,3.0,0.8658536672592163,0.0,0.0,0.29113924503326416,0.02369389496743679
1.1375013589859009,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.30379748344421387,0.02404302917420864
1.161823034286499,0.0,8.0,71.0,3.0,0.8658536672592163,0.0,0.0,0.3607594966888428,0.025879258289933205
1.2246716022491455,0.0,8.0,71.0,3.0,0.8658536672592163,0.0,0.0,0.3607594966888428,0.025879258289933205
1.3001270294189453,0.0,8.0,71.0,3.0,0.8658536672592163,0.0,0.0,0.3607594966888428,0.025879258289933205
1.4245775938034058,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3544303774833679,0.02564937435090542
1.4653936624526978,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3544303774833679,0.02564937435090542
1.5054374933242798,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3544303774833679,0.02564937435090542
1.6000920534133911,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3544303774833679,0.02564937435090542
1.6453170776367188,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3607594966888428,0.025879258289933205
1.6906940937042236,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3607594966888428,0.025879258289933205
1.7301679849624634,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3607594966888428,0.025879258289933205
1.7761539220809937,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3607594966888428,0.025879258289933205
1.8138136863708496,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3607594966888428,0.025879258289933205
1.865019679069519,0.0,9.0,70.0,3.0,0.8536585569381714,0.0,0.0,0.3607594966888428,0.025879258289933205
