loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.20560094714164734,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.3395061492919922,0.02456527389585972
0.22458097338676453,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.111111119389534,0.019181540235877037
0.22729478776454926,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.13580244779586792,0.019711095839738846
0.23174646496772766,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.11728394031524658,0.01980079524219036
0.23655062913894653,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.08024689555168152,0.019256671890616417
0.23830178380012512,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.11934155225753784,0.01956867426633835
0.2400883287191391,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.09670782089233398,0.01926959864795208
0.252210795879364,0.0,0.0,81.0,3.0,0.9642857313156128,0.0,0.0,0.09259256720542908,0.01950748823583126
0.37133657932281494,0.0,7.0,74.0,3.0,0.8809523582458496,0.0,0.0,0.10905350744724274,0.019894935190677643
0.8928632140159607,0.0,17.0,64.0,3.0,0.761904776096344,0.0,0.0,0.1008230596780777,0.019597794860601425
0.9090850353240967,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.09259259700775146,0.019453464075922966
0.9088541865348816,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.09053497761487961,0.019442182034254074
0.9070698022842407,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.08847736567258835,0.01937250792980194
0.8986284136772156,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.08024691045284271,0.019160475581884384
0.8983581066131592,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.07613168656826019,0.019003596156835556
0.8978697657585144,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.07613168656826019,0.019003596156835556
0.8975033760070801,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.07613168656826019,0.019003596156835556
0.8974308967590332,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.06995883584022522,0.018996654078364372
0.8965063691139221,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.06790122389793396,0.01893746666610241
0.8960574269294739,0.0,18.0,63.0,3.0,0.75,0.0,0.0,0.06995883584022522,0.01894850842654705
