loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
1.1972709894180298,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9132007360458374,0.45718157291412354
1.1915894746780396,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9100362062454224,0.4446929097175598
1.1827435493469238,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9082279205322266,0.440359503030777
1.1924679279327393,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9100362062454224,0.4446929097175598
1.1990324258804321,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9141048789024353,0.459682434797287
1.1784477233886719,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9082279205322266,0.440359503030777
1.179577350616455,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9082279205322266,0.440359503030777
1.193590760231018,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9136528372764587,0.4579627811908722
1.1767257452011108,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9082279205322266,0.440359503030777
1.1940666437149048,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9132007360458374,0.45718157291412354
1.1816693544387817,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9091320633888245,0.4422626495361328
1.1766012907028198,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9082279205322266,0.440359503030777
1.1917003393173218,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9100362062454224,0.4446929097175598
1.1929762363433838,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9100362062454224,0.4446929097175598
1.1869326829910278,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9091320633888245,0.4422626495361328
1.192392110824585,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9100362062454224,0.4446929097175598
1.1826987266540527,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9082279205322266,0.440359503030777
1.1890869140625,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9100362062454224,0.4446929097175598
1.1841877698898315,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9091320633888245,0.4422626495361328
1.1930991411209106,14.0,33.0,46.0,0.0,0.6451612710952759,0.2978723347187042,1.0,0.9095841646194458,0.44393080472946167
