loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
1.517499566078186,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7763713598251343,0.07310054451227188
1.566642165184021,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7637131214141846,0.06837896257638931
1.514639139175415,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7848101258277893,0.07620302587747574
1.4632765054702759,3.0,39.0,40.0,0.0,0.5243902206420898,0.0714285746216774,1.0,0.786919891834259,0.07653667777776718
1.4891414642333984,3.0,41.0,38.0,0.0,0.5,0.06818182021379471,1.0,0.7721519470214844,0.07149918377399445
1.800932765007019,3.0,35.0,44.0,0.0,0.5731707215309143,0.07894736528396606,1.0,0.7531644701957703,0.06508445739746094
1.5365204811096191,3.0,44.0,35.0,0.0,0.46341463923454285,0.06382978707551956,1.0,0.7763713002204895,0.07222075760364532
1.465424656867981,3.0,43.0,36.0,0.0,0.47560974955558777,0.06521739065647125,1.0,0.7848101854324341,0.07620302587747574
1.5461657047271729,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7890295386314392,0.07762467861175537
1.5037184953689575,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7848101854324341,0.07729228585958481
1.4917150735855103,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7848101854324341,0.07605115324258804
1.5026713609695435,3.0,43.0,36.0,0.0,0.47560974955558777,0.06521739065647125,1.0,0.7679324746131897,0.06972262263298035
1.4739538431167603,3.0,43.0,36.0,0.0,0.47560974955558777,0.06521739065647125,1.0,0.7679325938224792,0.06931483745574951
1.5506657361984253,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.7426160573959351,0.06246400251984596
1.5476837158203125,3.0,45.0,34.0,0.0,0.45121949911117554,0.0625,1.0,0.8037974238395691,0.08089253306388855
1.4886806011199951,3.0,43.0,36.0,0.0,0.47560974955558777,0.06521739065647125,1.0,0.7784810662269592,0.07380004227161407
1.5283446311950684,3.0,42.0,37.0,0.0,0.4878048896789551,0.06666667014360428,1.0,0.8059071898460388,0.08354822546243668
1.5498239994049072,3.0,44.0,35.0,0.0,0.46341463923454285,0.06382978707551956,1.0,0.7890295386314392,0.076366126537323
1.3871123790740967,3.0,36.0,43.0,0.0,0.5609756112098694,0.07692307978868484,1.0,0.7805907726287842,0.07410009950399399
1.469870924949646,3.0,43.0,36.0,0.0,0.47560974955558777,0.06521739065647125,1.0,0.7805907130241394,0.07502869516611099
