loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.18467457592487335,3.0,6.0,95.0,0.0,0.942307710647583,0.3333333432674408,1.0,0.9966996312141418,0.9041059613227844
0.20280195772647858,3.0,8.0,93.0,0.0,0.9230769276618958,0.27272728085517883,1.0,0.9950494766235352,0.8289903402328491
0.24410420656204224,3.0,10.0,91.0,0.0,0.9038461446762085,0.23076923191547394,1.0,0.9950494766235352,0.8289903402328491
0.27926334738731384,3.0,10.0,91.0,0.0,0.9038461446762085,0.23076923191547394,1.0,0.9933993220329285,0.8007864952087402
0.3157764971256256,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.9917491674423218,0.6536799073219299
0.3477538526058197,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.991749107837677,0.6536799073219299
0.37788882851600647,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.991749107837677,0.6536799073219299
0.40505731105804443,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.9867987036705017,0.5179042816162109
0.42839306592941284,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.9867987036705017,0.5179042816162109
0.4527985453605652,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.9884488582611084,0.5432377457618713
0.47647202014923096,3.0,12.0,89.0,0.0,0.8846153616905212,0.20000000298023224,1.0,0.9900989532470703,0.6000000238418579
0.49205702543258667,3.0,13.0,88.0,0.0,0.875,0.1875,1.0,0.985148549079895,0.5
0.5150136947631836,3.0,13.0,88.0,0.0,0.875,0.1875,1.0,0.9768977165222168,0.3738362789154053
0.537379801273346,3.0,13.0,88.0,0.0,0.875,0.1875,1.0,0.9834983348846436,0.4858974814414978
0.7236692905426025,3.0,9.0,92.0,0.0,0.9134615659713745,0.25,1.0,0.9702970385551453,0.3333333432674408
0.7697882056236267,3.0,10.0,91.0,0.0,0.9038461446762085,0.23076923191547394,1.0,0.9653465747833252,0.30000001192092896
0.7783031463623047,3.0,10.0,91.0,0.0,0.9038461446762085,0.23076923191547394,1.0,0.9653465151786804,0.30000001192092896
0.8258911967277527,3.0,10.0,91.0,0.0,0.9038461446762085,0.23076923191547394,1.0,0.9653465151786804,0.30000001192092896
0.8339601159095764,3.0,9.0,92.0,0.0,0.9134615659713745,0.25,1.0,0.9653465151786804,0.30000001192092896
0.8500773310661316,3.0,9.0,92.0,0.0,0.9134615659713745,0.25,1.0,0.9653465747833252,0.30000001192092896
