loss,tp,fp,tn,fn,accuracy,precision,recall,auc,prc
0.5013566613197327,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.9999999403953552,1.0
0.5062751173973083,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.9999999403953552,1.0
0.5109810829162598,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.9999999403953552,1.0
0.605880618095398,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,1.0,1.0
0.6330291032791138,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.9805825352668762,0.4285714328289032
0.6355206966400146,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6344508528709412,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6332923173904419,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6318919062614441,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6305966377258301,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6178786754608154,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.9805825352668762,0.4285714328289032
0.6170876026153564,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6166735291481018,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6122846603393555,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6114941239356995,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.980582594871521,0.4285714328289032
0.6016366481781006,3.0,13.0,90.0,0.0,0.8773584961891174,0.1875,1.0,0.9757282137870789,0.375
0.6067721247673035,3.0,12.0,91.0,0.0,0.8867924809455872,0.20000000298023224,1.0,0.9708738327026367,0.3333333432674408
0.6090685129165649,3.0,12.0,91.0,0.0,0.8867924809455872,0.20000000298023224,1.0,0.9708737730979919,0.3333333432674408
0.613365650177002,3.0,12.0,91.0,0.0,0.8867924809455872,0.20000000298023224,1.0,0.9708737730979919,0.3333333432674408
0.6145815849304199,3.0,12.0,91.0,0.0,0.8867924809455872,0.20000000298023224,1.0,0.9708737730979919,0.3333333432674408
