"DATE","PN01755AM","PN01756AM","PN01757AM","PN01758AM","PN01759AM","PN01760AM","PN01761AM","PN01762AM","PN01763AM","PN01764AM","PN01765AM","PN01766AM","PN01767AM","PN01768AM","PN01769AM","PN01770AM","PN01771AM","PN01772AM","PN01773AM","PN38081AM","PN14206AM","PN01774AM"
Mar06,93.2527067185284,92.8899027574847,93.1984794178592,88.7991713605666,98.0354964020467,101.245717074305,86.0242169817164,90.7427479545756,104.435061322153,85.8734090684175,94.1600066916515,77.371207162894,93.8068105129425,88.7882580563407,94.8576135835594,91.2286928400679,97.7348395742846,89.0141575404767,91.6266066789985,90.3934857464086,93.2885344534142,88.4920279976255
Abr06,125.340245325394,147.062896322456,93.1374383873841,91.5307525066642,95.299253721142,95.9051013560729,95.5529403857551,84.2939048271905,102.004337192582,77.9956194540496,88.2829160807015,73.1044388592158,101.000478235819,89.7512903082542,86.4373828094414,91.7780023638019,103.39181771627,87.8249399581057,90.8316629786575,90.8021311956491,80.8166294493786,87.9121114724278
May06,133.505552848634,158.060515798883,96.9215170138142,183.050033865203,95.5734524793221,95.585333740657,99.8051699630675,95.4753781161972,124.046624775977,85.3147077713366,91.7129074698763,77.1575328479512,105.152944550626,93.8268591233813,95.2666127835567,97.7619063414799,111.891534698814,92.9525219169234,90.9746543165763,91.1443079914108,90.2175735609907,96.7898448672716
Jun06,123.872975386863,144.003872434348,95.424927407919,175.130068086398,95.6819952186901,95.4000879596665,101.845730500986,95.376744934773,122.410432515956,85.7628701539772,88.383895877555,80.3068601669121,95.8412981114154,91.3958202934919,91.5495507627936,95.072899809632,109.179889571356,90.2712210165591,91.8803909655891,91.2289027536076,90.8172698817173,92.2136858639759
Jul06,108.230310038515,113.028223713586,98.38425586855,48.9315069736511,97.4360721519219,96.9988249097295,106.851809963363,88.7094370002799,99.0190634543754,85.0430686045955,90.4104673926969,75.7503483656905,89.1826942621439,95.632815475628,90.4271825294502,92.9616001230902,98.829881762289,90.9641787047253,91.5394183789024,91.4648212203559,87.9136303292496,84.9666797124925
Ago06,91.1768381666482,88.8448967363602,96.9767084479957,30.4122689146131,96.4707126027873,95.5530077256568,107.54363645034,92.8172870297091,94.0736146340132,92.3705046129498,92.4808853985778,90.7035922151738,86.2696311280129,91.2417618600034,94.47444967861,91.5547627296281,92.8942921023744,91.0988192653983,93.2506012930156,92.2234702125024,96.0213560525536,89.3470117301474
Sep06,80.1393194331363,73.2370383454144,96.4852282295605,26.4556181259085,94.3164310545477,93.7670726602275,100.313922950603,88.5906003494692,89.0456166048607,88.4287848631645,91.0302973299621,89.05332633428,81.7836215413452,90.1626304791604,92.9811553116557,88.769329600051,88.1100353770555,88.9937374391736,92.6041150857929,92.4647115859036,89.547300129084,82.9851090573919
Oct06,79.7331656954177,72.5549351288905,95.0680593035626,30.7953183655558,97.8701334898428,99.7610889056344,93.6764950606329,92.1295231555212,94.6995403498779,91.2155589241584,94.9502400361069,91.4448938181636,88.0946421325687,93.052738519894,97.8716120626297,92.1822066698177,91.1146358198598,92.5455820175659,93.6013059043123,93.1520074277069,87.5161600483465,91.48664811757
Nov06,82.8619891299387,75.9760740521541,97.1660578716932,158.579796516009,97.7024865624283,98.2426448408161,101.515532473854,95.7404033420242,113.674614782949,89.3625363726144,93.9268230818122,103.138834728747,91.3881888923803,92.9920072443317,97.9844715094181,94.7874212319493,98.7138896952093,93.4509461461829,93.6957748663498,93.3003986188183,97.2883611941612,92.2560001110712
Dic06,83.3930938581847,75.8095372014747,99.1711753200401,149.310505405438,98.767926682284,99.2790264241292,104.158576015311,96.4280354473277,114.96761244385,89.8348849125278,97.7404712649534,116.971820078203,92.1140561782727,101.673437442795,101.995168476391,99.4183587606666,99.3916765729868,99.4274407332843,94.6343467920095,93.9771425208905,106.914633963238,92.4299663254986
Ene07,81.696861743321,73.4905510789791,95.9210465132551,67.6277146336663,91.9775734332781,90.2345058173187,104.284276362631,94.899876915052,96.7427277355518,94.2445117535376,99.6842568691121,78.5600246025602,87.8449983758491,89.4415706999941,94.3903744629051,89.9525619891583,89.6660557675656,90.0500825565752,96.2212189297903,94.8504468627165,88.6800770715633,93.2303106917056
Feb07,86.5137747607959,79.0714530996536,99.4137217964342,59.9509840033653,85.9338533949272,85.4444107740635,90.7749115330797,85.5207469316962,74.0399232262102,89.6036232005544,92.2458533825657,79.3232530904423,92.604465912516,91.2450402428124,92.4230046569447,88.6681022105582,83.283790114684,90.5008064632624,96.3882437927996,95.7479365048665,89.9446080984124,88.8989687916799
Mar07,98.7026684540852,96.0732686042492,103.260277286717,60.9570491636523,100.117057439205,102.022735262138,91.6537401675855,95.448560489916,85.3450200961753,99.0416393807052,103.023485414792,86.8826569294198,102.394108172416,95.2762601983915,99.3991057389392,96.7214346263447,96.1235315127297,96.924948011066,97.9011147424595,96.8368591550165,100.394896867628,95.8545612432049
Abr07,124.187174192444,139.257176774236,98.0660352484909,124.427147404172,94.5048897411314,94.9239420146113,93.6590631992269,94.2829919172804,100.954892948818,91.9102922670962,98.1850708265327,79.4824735256191,90.6469284000698,98.3924121183014,92.4374483053786,96.6364193147801,103.45082591596,94.3169415922301,97.4389948242151,97.2427844531581,89.8776442739718,98.3570111219345
May07,147.303933868245,173.15506852154,102.495632251685,214.052893294855,98.6267584764229,97.6928723360611,104.799169253508,109.471121427474,135.275512122752,100.294416244574,101.289953551188,96.1764971393947,96.3069583456693,99.5908994045542,104.996177979707,104.746678845017,119.678905386891,99.6640694794487,100.481165507531,98.6070916914019,99.9780036530341,107.184472888541
Jun07,132.842107596776,151.794915688194,99.9908203531894,182.293954618569,95.3670007844504,94.3189639955229,101.631628963857,105.06825537386,127.198770361408,97.1980749078804,97.5903028178022,91.049893298407,100.681497965962,97.5789484460256,98.0959173714643,101.254568601752,112.135226882578,97.5510260974517,99.5270646324402,99.1490749880621,100.515157643269,99.2128146919206
Jul07,102.412397015728,103.069744380715,101.273017389369,46.9477440027589,102.600183038438,102.215176464493,104.686896548591,99.8320206497577,94.2607052926088,101.813323720125,100.24111444609,97.4062819509541,107.743709999579,105.003797393805,99.1605365113586,102.545139242961,99.5121456759154,103.577505144078,100.193117848137,100.067115996036,99.2336553880108,100.443853932366
Ago07,86.0904830093681,78.2728798432514,99.6409134144616,33.8809898782354,104.309239083065,105.436494603549,97.4689428426715,98.4908263133588,85.2476770895252,103.200430874667,99.7780114983368,107.832609681154,105.58579753555,100.550557495819,98.907342523765,100.128668441286,94.7248925311096,101.96799775855,100.654544231725,100.124908904101,106.873617966546,102.171396768093
Sep07,82.1014279266745,72.3291818971993,99.0398124955722,28.502680280011,104.309997385165,104.835993007315,100.163249201357,96.6345545918337,82.9947211626223,101.485230261794,97.3971049233476,103.414959648529,101.567787393804,104.264185204397,98.8190506289496,100.240420653565,93.2470111557014,102.6208271195,100.960869812868,100.602843964243,99.6981446844847,97.9004455209146
Oct07,82.5039375274515,73.9093104177704,97.4011518367081,34.7306956004014,108.240486359278,108.640904660465,104.072241963422,103.959692767336,87.6216702667719,109.769913885508,102.846556226519,109.442611421057,107.903921446233,102.172070588221,108.433313528028,103.151330807994,96.534362676588,105.403604713834,102.118054581388,101.244489541994,98.7870541777977,104.457496244386
Nov07,85.9558319240958,78.0920691623946,99.5862363176328,194.681254088659,101.405046631221,101.156884277777,100.286532385187,110.899930627578,116.890584132636,108.769500123792,101.864661163176,112.289752265137,99.4235946945448,103.36583404991,104.642240676234,104.09969689671,103.134370782958,104.428273183229,103.621195803664,102.233373399307,108.447795199832,105.567331689782
Dic07,89.6894019810154,81.4843805318166,103.911335096484,151.946893031655,112.607914233418,113.077116786686,106.519347578884,105.491421994857,113.42779556492,102.669043379766,105.853628880538,158.138986447326,107.296231757807,113.118424157768,108.295487616326,111.854978369874,108.508881597319,112.993917880776,104.494415292983,103.411221892678,117.569344975451,106.721336415472
Ene08,88.8219050553798,82.8101590520546,99.2422051466768,76.9737591073127,93.8298502183998,93.3936342549987,96.2324830513768,103.782448326501,100.264621273508,105.033478127241,106.902697268912,95.0306983495313,99.3692319707031,98.155416081841,105.898702256299,98.5070312090955,93.2603223219684,100.292898283463,105.370946248561,104.495519115069,99.8062498944919,102.183578270808
Feb08,89.4047613484681,83.1135216666528,100.309513871509,63.1167277577903,101.559243615617,102.589855993924,95.8808955937974,101.345352974846,93.0601766991921,104.291774805451,103.326063765135,99.4751180072858,105.242434605451,99.9392218352139,107.111742335273,100.672159768895,96.1336485199844,102.216971570053,107.311402343802,105.725587961782,101.4022748306,102.590252600713
Mar08,102.467292634259,101.042156530619,104.93752598878,69.0101611791465,103.510492571767,106.297544212538,88.1557348357335,105.57972433543,105.956033169816,105.445899232887,110.112967661612,101.195507679383,110.009462765176,102.508910040995,106.684590675946,104.083131031768,102.67787240237,104.561450902606,107.283836178572,106.655394923645,110.58668093048,106.885660416867
Abr08,135.415243920969,153.888551644838,103.395085248473,196.119748696899,101.967771022932,102.566446603291,98.6692743779166,113.487487934676,123.872178696408,109.794424740068,106.773234244023,113.168957947603,108.213870110524,106.264756475556,111.4382715707,110.233179015429,116.306146819294,108.166071143059,109.151689358578,107.915642626984,105.809926695877,115.573245411912
May08,154.888590718712,182.205565737332,107.539517839449,135.417281922457,105.925120838976,107.528803829031,97.0895711972341,114.608804891524,126.082813178584,110.528352360793,107.800828985228,112.968112216209,105.676303725718,106.974004573492,115.827329578815,112.075729562747,121.727689386359,108.79040963688,108.053696315051,108.163073950734,113.508367468737,115.622377812173
Jun08,151.02307490787,175.737097883859,108.185753722069,187.327642363065,106.57819318123,107.554875036933,101.197381343414,115.974407027942,136.779666123813,108.575521650983,105.624591734982,111.372304261059,112.846872396138,105.207131976548,111.767487143625,112.166659126852,124.525850788721,107.959855599239,109.947246829605,109.050877501078,117.562946968672,118.9190835987
Jul08,115.726704935308,118.707393592838,110.560230231194,45.9195565163237,108.946804280578,108.869521931973,109.372745646284,109.592974691441,100.296694434305,112.898971109832,107.38375760878,117.612936347801,119.822708921452,112.381955858249,115.077935142359,112.297861122773,107.228021816957,114.023525588512,110.020296278551,109.340413141069,112.813956796599,116.519189818727
Ago08,95.6602120953774,89.8837169805739,105.672747781314,38.0709267359996,111.209771985233,112.335505332179,105.008422874417,103.391716793151,76.9033090769267,112.81167602593,108.508987432626,122.12942807321,119.399203386938,108.323047241963,113.201709738585,108.887385132012,99.5722375740624,112.058061392979,109.663254693036,109.876932600397,120.180454635532,110.222991801546
Sep08,88.108402807718,78.0162078681869,105.601357417542,34.179987550719,109.146064654731,109.152317087395,109.111885288528,107.261384530406,90.0954393732133,113.366036244667,106.938201369157,129.658605769528,117.156906993364,112.54706797827,116.700287390118,110.738317611327,98.7691200749436,114.812375510607,110.711026689321,110.131525886969,114.420149181311,116.75775229216
Oct08,89.4190655059891,80.3772384523551,105.091417989711,42.0674847710135,111.921583389175,109.439948879835,125.593946991974,110.496813552297,101.410840388813,113.72801935776,110.605143304239,133.880116818035,116.11730288234,110.537485277518,121.741347083023,111.65231586614,102.806591512826,114.663210545329,110.397700938094,110.25732744015,108.435223454196,119.607536060191
Nov08,93.0366022115763,83.2840419748526,109.940897609014,173.712226212155,114.826140485883,112.724418238037,126.405507544836,109.468668980787,122.060007506049,104.990865072572,106.419128365596,121.928950056447,104.051470508914,110.408109083372,116.002419197918,110.655053597918,112.656143183003,109.973925660435,110.444128732662,110.517618786692,115.167853139119,112.027494435729
Dic08,96.3762513090461,87.7086775702711,111.399935761633,174.935074383023,115.729983477599,113.239223465406,129.452519956807,108.337441723081,127.948854808423,101.363118700713,109.072301390758,143.381053908129,113.685954031227,121.621008719827,120.462020166095,117.46015281545,114.992201640319,118.300190416093,109.337569679639,110.059799783465,123.846277100625,119.05672915076
Ene09,86.3366813435528,75.5945908253247,104.956188030755,66.6787747431288,109.01627690444,105.275710300549,129.623339551572,104.191101697598,101.949818005476,104.988159838468,110.616446117432,94.6373907803278,98.7963580294324,103.835534642029,109.86187638614,102.953128300011,101.248831047472,103.53323449872,110.453569853304,110.078422755202,103.504610793899,107.174357475246
Feb09,94.6621203705449,86.8721888522431,108.16458813821,54.1382102798815,98.1730905702067,95.885739795514,110.77431691547,95.6874627005214,89.6020728458242,97.851583887455,101.957299605655,102.430072781144,101.135836090118,105.090558388794,106.017013395352,101.029868827067,94.603126266505,103.217394032154,109.845978176578,109.879039236507,104.245751817567,100.198457254577
Mar09,109.938720180867,108.068643007517,113.180180435921,41.049125176333,106.655789753587,102.985489870168,126.876453832032,99.7926443017177,96.0543401851984,101.122081418309,112.359782037762,115.51983112583,107.301284466875,109.388918927811,110.105335626357,107.149815903009,103.707297492288,108.321575269665,108.586840438402,109.628796156095,117.069586525456,105.177842890078
Abr09,139.346127797715,156.555756906813,109.516330755899,135.412375340927,103.865122561872,101.964766308491,114.334494238227,96.9338296755708,104.867559841727,94.1123911229133,107.596753226003,113.73060527483,105.181027593785,111.506224728227,106.680787332784,108.842531811151,113.291227219883,107.328291393918,109.385260717378,109.272693110786,106.618352373409,111.602768996006
May09,165.598790240406,195.878085346689,113.115066350958,264.358035626956,107.807708170216,105.519836109481,120.411788825016,109.944686019571,151.53383122382,95.1545160498512,110.143932804688,109.555205641037,104.031886651139,111.356264156754,112.452858636866,114.214279327539,133.406577013841,107.68163319512,110.761484378451,109.577861844744,113.121498357925,110.983239877916
Jun09,141.015830719232,156.461294329377,114.243899567955,131.227871985534,104.85325999058,102.803748032113,116.144643921381,99.6376857721148,113.898973950437,94.5660048056354,104.503424997982,110.741453040298,110.614091323291,109.709490705414,104.078304496785,108.963968421383,115.66133711458,106.684327890264,106.963507571515,109.036750889115,115.014391253828,107.264696129565
Jul09,117.144799711317,118.668993583718,114.502898657333,47.0170838536473,107.905483509298,103.884019220713,130.061117484137,94.3357118423153,77.4820590078866,100.329304372473,105.4067652131,127.355094235761,116.649828913243,116.24389887525,108.334471883729,110.735969953804,103.111467025667,113.331187075757,108.569526608771,108.764839519579,114.846844543967,108.570021032643
Ago09,98.8377279833584,89.4153012637136,115.169835065361,38.9517941955542,113.639259237403,110.715010646709,129.750606498448,95.8252468975795,80.9353087132622,101.120491979033,108.616672321006,128.24981747565,118.633478236055,112.921711932362,109.888771455638,109.851422203959,102.4058202258,112.385745282996,110.570224916983,108.701086365756,123.735563849226,108.721639707475
Sep09,90.2283724790852,77.0848896362688,113.010187943089,35.5874988846837,108.514596873701,104.900560204645,128.425704140289,99.2164552663473,79.4970482667433,106.229183702911,107.900185004967,131.03518226174,117.072707469259,116.866568642226,115.066072333927,111.002193583868,97.1427448714556,115.719652405551,110.875079740419,110.004943755391,116.536920240703,109.797347544091
Oct09,90.8049535777778,79.2485674980302,110.835844200864,40.1725486517016,112.932620470835,109.661287310295,130.955679765589,102.83296582201,79.0917597741021,111.275949466185,110.643643075239,143.460700897181,118.872873378834,114.849277396968,122.858850804017,113.063804216887,99.8400464519498,117.564887486392,112.020154167556,111.155152941653,109.521450881935,114.091876667931
Nov09,96.0997046050244,86.6578547096541,112.465438320821,178.671843074865,112.006662298723,108.880453583607,129.230235205559,108.13907533693,109.470053234479,107.665745355417,110.308812838096,134.848088812399,108.574382746584,115.411808274697,119.738751074926,113.604308542265,109.778119933233,114.906661008199,113.071308413307,111.988847440427,122.024520521131,114.954652436544
Dic09,96.9375315023601,85.9587946107838,115.967204263826,155.322853607493,110.164294952029,106.012876258136,133.035895101416,109.256900289048,111.219458320503,108.558964163694,115.426283670848,185.770461128243,118.495026631373,128.304558782638,125.601695113825,122.371417320469,108.551974931953,127.075258848311,113.732027581046,112.941163387303,138.273854549449,121.136602596491
Ene10,93.6323560879539,84.8915125572811,108.783059763727,78.7356143495879,108.76301340257,104.151824236819,134.166563492465,102.032448719851,88.3331253279681,106.904280550994,115.882912497752,98.3469695197052,104.42787889394,108.961652640075,113.512633042019,106.143682842766,100.84740168793,107.946423252895,114.175302411735,113.659546135363,109.989844314236,112.534456996226
Feb10,94.6424817019643,83.8412558338162,113.364490132916,51.9944594631623,101.311138520077,96.662213324374,126.922906669675,98.7081689488913,81.239872958512,104.920344397803,107.789748394405,114.821982299321,110.253873735935,110.006461542868,114.820303921077,106.178126012094,94.8830603638218,110.022723888213,115.436445727686,114.447925240156,113.902210957541,107.714900501662
Mar10,113.529616950462,112.140440173657,115.937522811228,51.2279844385663,104.937221725937,99.1954757158283,136.570085255723,111.471742043836,95.2144628322037,117.253248771237,120.494560041152,132.367338826541,120.493539032685,116.744704867435,130.278811088511,115.867838864038,103.732635912535,119.998401442996,116.907123800473,115.506290646631,129.825040751693,121.952484498584
Abr10,145.371431713401,163.938565860807,113.188643117952,40.5536539284244,104.158259146922,99.1118284779614,131.960243072212,107.527180497486,92.2413698230036,112.963208020779,115.328695730233,137.812751252513,119.394519488751,120.047754179258,121.816463110458,117.527218063719,109.955292940791,120.104538829463,118.034817191054,116.792795573071,120.516300685868,124.46299948456
May10,163.610881250517,187.887006084136,121.532580037066,173.780659832157,107.590445989036,102.263488441991,136.937678064651,120.087519332431,128.951055408123,116.935417877871,117.670718755937,132.43624854837,118.686402597461,121.357658937081,127.604426955606,122.828225748485,126.325140328764,121.637951093431,119.058735278946,118.000225423491,128.699386440605,132.603587164674
Jun10,145.737011322772,162.129697071258,117.323240525815,178.131685140175,114.98565340642,110.324396402983,140.665914262299,119.295819927874,127.263935752708,116.462152950375,114.888823476183,142.383517657442,126.293827756283,119.526297607236,123.510263876175,122.939504355914,126.144941129149,121.84844248924,120.961579785814,119.351710751938,131.878135495593,125.632037737921
Jul10,120.084189050257,120.864504972527,118.731667917138,65.5008998521785,110.057122784018,102.835908402253,149.841153570422,111.598965546156,96.8020515541347,116.86112883166,116.0545075006,140.319608977164,131.268312036503,126.390514682736,125.251470597724,121.710943749251,108.85344548845,126.08736014602,119.777371336378,119.932562133713,127.120335718901,128.248670268905
Ago10,97.2377440739553,85.6850150346718,117.262349334873,34.4331129144544,108.484929602082,99.8501425618587,156.057477977114,109.72521866176,72.3021607752649,123.033820803248,116.843421950666,151.807823018458,133.810931130377,122.943982782365,128.535159360644,119.43420251701,97.5114742747954,126.896228596659,120.182912650004,120.307287924065,140.199761125295,127.002617016327
Sep10,92.5365826038996,78.5312443098283,116.812268864708,41.1160872836066,106.333805930191,97.9266108885951,152.651894244871,112.612707654864,79.2977770992689,124.460354030541,114.619210975147,168.495963198139,134.463099411037,126.967692858564,133.718436921044,122.174733190608,96.5793009882545,130.886868856554,121.963228237782,120.641170741388,135.749759680052,129.435088492186
Oct10,94.6023022413215,82.810789167549,115.040741836297,38.1951348333274,113.095568924355,104.981024047095,157.801374390836,118.285872215278,90.7764732901457,128.068922188278,120.040687726409,165.987487529112,132.670936697577,124.99806158152,139.581426237838,123.721829305094,102.760612951823,130.85657737847,122.860489612114,121.6688768333,124.123461898371,133.647991949988
Nov10,101.842976234789,90.9687249733565,120.691520213815,78.7273736618648,109.535857834783,101.786719738087,152.228576299479,119.989106064313,96.898881034307,128.200584111185,118.825502935836,172.291734246998,124.038217289909,125.795543554139,136.044724598903,123.649082243213,104.674767259352,130.107531743143,123.112921408451,122.645546419449,140.216366323942,132.36778820738
Dic10,106.896925870409,97.5867220323747,123.034494133849,71.0262881280601,113.240350642339,105.195745019616,157.560703645176,115.191247353922,89.2118528855903,124.430188380721,122.584274174708,207.444076273575,134.932005564987,139.77306531547,137.846784811032,131.939415170008,106.420293514091,140.625576364101,121.924338387988,122.632583136184,148.557720524606,136.798473446383
Ene11,100.060108244216,88.9257863444565,119.359479895616,113.355815282283,108.81803045602,100.260240308339,155.964430142642,117.656957530695,102.627807160909,123.001710046717,124.604940390073,110.874418650829,117.071047820295,119.270889097691,125.801597019266,116.294670807701,105.836236355985,119.854497384429,124.641724720797,123.226328172412,120.328432804316,128.301755858668
Feb11,100.767233955172,88.7935885421341,121.521423038386,78.0137068727756,97.9121379589867,90.0177997427637,141.403782143841,110.652121297342,91.605196603096,117.425697725635,116.016643728675,121.391130637303,123.653068087007,120.264312842215,125.21968551559,114.732224852548,96.9271902826244,120.792676400452,124.66891575938,123.744992956055,123.141574278584,121.676856202487
Mar11,114.171270408742,109.970008402193,121.453423613928,75.6135259856873,108.094529777157,100.485364313708,150.015546760746,124.561822371706,105.299846419974,131.411876559636,128.579606550252,136.073534591314,132.721131858465,126.594140469928,140.406072535414,124.771190972477,108.099363127443,130.445923277716,125.672344106133,124.994328195437,139.759713027882,132.89848410524
Abr11,155.231764737007,174.270723998803,122.231153019109,246.6145684359,97.7391261103519,88.4824733806813,148.736427067552,123.009501054195,136.345950467522,118.266716545233,123.107620862633,131.594770387034,131.053996033623,128.864156122526,130.114859831523,126.239954346196,122.170794858319,127.625008883446,127.158622213672,125.833294026395,126.735923855134,139.371947378888
May11,164.137558603306,184.960565922946,128.044619636327,174.422568640972,108.198936089326,99.4016587711611,156.665103541149,127.570228827643,131.742420567576,126.08649010984,127.207547893657,132.877653191294,129.448857317858,130.562907066079,136.63148083732,129.635868869519,127.287864448222,130.435079170046,125.675893096514,126.168953138773,139.417550278035,138.51207211185
Jun11,149.932221887525,163.021468856458,127.24437251895,122.18394724817,108.04853536946,100.242551613623,151.054024141987,123.457678434291,119.699853351956,124.794057708528,123.687701855473,132.567743300377,136.943315703866,127.577196010873,128.547429670129,126.608696846065,120.288932976473,128.759808801251,124.99055065014,125.941688653442,141.89708272585,133.578206413638
Jul11,136.009457994374,142.254208861979,125.185317591086,93.4850857374192,107.534769309538,98.4660854570527,157.497065660627,121.925739791113,112.777938772463,125.178933172477,125.01705700166,146.41506732763,142.188765338268,134.191987669457,130.148365473658,129.091088415566,114.710363648047,133.985978416202,127.522262871758,126.062902206137,136.433279242466,134.586644961103
Ago11,104.118615928762,94.2126735450566,121.288811766068,54.2828689308932,110.689532520763,102.362344088719,156.567432676887,121.731654649032,96.5333054709339,130.692835877214,126.660386664336,151.093794748189,144.475503442988,130.922369827417,137.001718182912,127.173297115702,105.08725539183,134.690911598665,127.525782056785,126.679531859561,145.799471938775,134.640542984144
Sep11,95.7483757327049,81.4782316454949,120.483053259801,51.9873169058426,109.639053252361,101.965133027235,151.917312751519,119.035342621292,90.8415979608067,129.061763543472,123.858234101527,159.372816119825,146.189810179494,134.856121739982,138.165088411315,128.166470335783,101.488768958817,137.246987195755,127.894567640213,127.647537522919,139.821914641998,137.289934352114
Oct11,100.629464100496,88.6288315016166,121.430372394097,51.5724116261657,111.024057119705,102.662643617095,157.08993283689,120.224654367069,92.1181506396898,130.220050169049,128.395095019978,180.262684300871,143.544587898559,132.393528634065,143.27940773797,129.234695799216,103.624246706646,137.951942892225,127.899879906014,127.773409867671,130.992338782908,136.649313323647
Nov11,108.374702291721,97.2587916530235,127.642117857975,109.154793016747,110.060970006463,102.852604793197,149.774404333957,123.679865453118,101.439354163584,131.589163433882,126.655519662756,174.670259565468,132.415719568008,133.857379273431,141.59534171963,129.511007695128,108.167210620584,136.775978033185,128.993231857719,128.262559801315,144.45785975002,142.775400310686
Dic11,104.170943704256,91.3017803836375,126.477332443252,261.548244372693,117.783423984289,111.137688947146,154.396981738926,128.345834944212,139.384590050516,124.420169642016,131.706879929698,250.200756867025,144.316029618095,149.611687825029,142.679113409015,143.3587919335,122.458333535746,150.472859303105,132.417404423776,129.770172062503,164.934949633773,147.085456436836
Ene12,105.893559118218,95.2403031258883,124.359089810813,83.6751591404055,105.83176589878,99.7094149372386,139.56071741163,123.960824416697,126.053247314607,123.216705003887,131.543603218233,126.214905857732,126.145504431507,127.761676442158,133.315825880686,122.637147679688,108.651534818816,127.397550069147,130.9867914299,130.799142570465,131.553389291152,130.975553942595
Feb12,106.122847672171,92.6405450623355,129.492025185372,54.1677289930964,101.034464973927,93.1431193820238,144.509608927743,116.792636730478,108.854447648852,119.615660988188,124.214756640674,138.153702447249,135.765505271058,129.692971860222,134.389681711115,122.828188249174,102.199369699206,129.84979524587,130.799642592743,131.40127948214,133.814514880045,129.40344487562
Mar12,119.687975592088,113.156233365095,131.009600609788,49.6062311833471,114.607553879497,107.413930097718,154.239225993825,119.004590062473,113.364760348184,121.010258600861,135.663345105892,163.569666167313,142.380495899394,138.240263088118,144.311924850467,132.081142108456,113.695958488374,138.339063939007,133.32823057938,131.704888200674,155.341823957789,140.520182211239
Abr12,156.199504135673,171.774894366362,129.202370564351,66.7476941727521,103.032392117882,96.0407563119314,141.551063238969,115.04702359044,115.154548796048,115.0087848611,129.169801745284,150.968745896048,138.986749210604,139.10962340137,132.200586054431,130.289357864203,116.53567568656,134.970816027934,131.334591699368,131.82082162383,138.622925531072,144.943096003681
May12,189.333180125166,220.378040420974,135.522489155276,181.052291251887,111.139364488636,103.635677070981,152.478780743202,137.897979782074,169.573049232354,126.633510203016,133.702838546547,159.84720201432,137.607663005361,135.626791831768,149.75967059426,138.603363776422,141.518195578855,137.611217603408,134.788497626421,133.15043996839,154.570408576247,153.449232431273
Jun12,172.260935605213,196.001002115656,131.111796937067,161.853365040588,112.18073929304,105.063810540513,151.390021082208,131.270184732389,162.768648403445,120.068520711838,129.218699374483,162.007256230892,146.471380415123,134.546457537178,139.104514172151,136.148203072553,136.375498138517,136.070836711429,135.154500600123,133.759196641971,154.692439680133,144.382076411151
Jul12,140.353395815877,143.444075861816,134.996274197753,109.451463706076,113.394963492098,105.190347982763,158.596854461183,130.659364044677,145.053536568187,125.540425986425,131.80827153229,172.569816693683,151.708085986532,142.96301381964,142.495330434114,138.452942915941,125.016142890224,143.026541197648,135.674699830046,135.205899352197,149.174579935669,150.751805304344
Ago12,110.751313170474,98.887750175656,131.314695472708,40.8719514725137,113.076720197853,104.222722232899,161.857001911448,124.29647471668,102.90320283817,131.904472566543,133.327638181326,186.678916943584,153.74132785948,142.37385562728,146.574189585111,136.155476208487,108.691404924264,145.50365650393,136.388686501429,135.739295643866,160.947958853343,149.631438453603
Sep12,102.083918825611,87.2182021900666,127.85091048831,48.6511808107008,112.939515083611,104.030222506955,162.023829602103,121.064000649021,104.756918679126,126.863218518502,128.628544068147,190.277222270334,154.468723224996,146.187239980394,147.509540335416,136.812368768087,107.120333028904,146.918900336407,137.246675687498,136.436687339658,151.22939207968,146.944913702541
Oct12,107.493747207834,95.7953325110992,127.770811775653,51.7750056206916,110.219921082785,99.5314406191645,169.106323797256,126.717764187136,103.126736943341,135.107340385023,133.108345292118,210.474831757897,151.796641348517,144.328670588462,159.229723398473,138.819381759096,106.666826095199,149.763421489943,136.797844686844,136.81106895859,143.980003544795,152.453964445931
Nov12,112.05664257613,102.36740318638,128.851177472075,49.8065539504765,109.968760767533,102.477910386607,151.238493284547,126.993862164444,107.10718755787,134.066075265224,133.624297462235,202.720772193676,140.487415792966,144.868188870098,154.611423409102,137.366173641247,108.218783917635,147.287319397753,136.768754731369,136.93775836857,159.252858753475,149.976507084674
Dic12,118.878924097662,109.852803026409,134.524084925245,102.352845981632,116.567051040259,107.956013281326,164.008055820271,125.293523978774,126.451777718284,124.881619151414,137.572827969458,254.21052166085,154.814170911975,160.582277610192,148.195907942343,148.284668407683,118.38294907461,158.462571770097,136.996702010704,136.854433809639,183.043680865921,156.535121600895
Ene13,112.781940845581,101.940521808466,131.573619533322,103.621578718714,103.416562331064,92.3309590060787,164.489375621881,129.235361724027,125.0106291643,130.757717109511,139.374053185097,148.374677925547,132.836460587421,137.671111252986,147.867188223142,130.552483799999,109.307701068338,137.783751781275,139.438178459581,137.734545067218,142.958708664628,151.215040412049
Feb13,113.162361000491,100.403849836014,135.276976379184,58.8555953567578,100.975041960361,91.0429486991538,155.693219367381,115.901472804089,96.2452863761167,122.910786962122,128.901832102553,155.018297336072,143.506940492991,139.244594795049,142.499286237802,129.075053078709,101.804632758838,138.357318742981,139.942487545967,138.792456005417,142.87501375889,143.730906083371
